scenario_id,scenario_label,policy,episode,seed,month,used_oracle,oracle_mode,refresh_reason,brief_source,shock_label,brief_risk_level,brief_growth_outlook,brief_efficiency_pressure,brief_innovation_urgency,brief_macro_condition,brief_expected_outcome,brief_confidence,action_modifier_applied,memory_count,marketing_spend_pre_modifier,marketing_spend_post_modifier,marketing_spend_final,rd_spend_pre_modifier,rd_spend_post_modifier,rd_spend_final,hires_pre_modifier,hires_post_modifier,hires_final,marketing_spend_change_pct,rd_spend_change_pct,hires_change
boardroom,Boardroom Baseline,boardroom,0,0,0,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9440.0,9440.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,1,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9440.0,9440.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,2,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9440.0,9440.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,3,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9440.0,9440.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,4,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9440.0,9440.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,5,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9440.0,9440.0,20000.0,0,0,0,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,6,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9536.0,9536.0,20000.0,0,0,0,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,7,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9536.0,9536.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,8,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9536.0,9536.0,20000.0,0,0,0,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,9,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9536.0,9536.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,10,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9536.0,9536.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,11,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9536.0,9536.0,20000.0,0,0,0,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,12,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9536.0,9536.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,13,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9536.0,9536.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,14,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9536.0,9536.0,20000.0,0,0,0,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,15,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9536.0,9536.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,16,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9536.0,9536.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,17,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9651.199999999999,9651.199999999999,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,18,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9651.199999999999,9651.199999999999,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,19,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9651.199999999999,9651.199999999999,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,20,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9651.199999999999,9651.199999999999,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,21,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9651.199999999999,9651.199999999999,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,22,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9651.199999999999,9651.199999999999,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,23,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9651.199999999999,9651.199999999999,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,24,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,9651.199999999999,9651.199999999999,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,25,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,18744.0,18744.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,26,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,18744.0,18744.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,27,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,18744.0,18744.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,28,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,18744.0,18744.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,29,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,18744.0,18744.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,30,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,18744.0,18744.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,31,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,18744.0,18744.0,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,32,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,19132.8,19132.8,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,33,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,19132.8,19132.8,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,34,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,19132.8,19132.8,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,35,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,19132.8,19132.8,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,36,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,19132.8,19132.8,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,37,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,19132.8,19132.8,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,38,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,19132.8,19132.8,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,39,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,19599.36,19599.36,20000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,40,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,20159.232,20159.232,20159.232,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,41,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,20159.232,20159.232,20159.232,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,42,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,20159.232,20159.232,20159.232,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,43,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,20159.232,20159.232,20159.232,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,44,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,20159.232,20159.232,20159.232,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,45,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,20159.232,20159.232,20159.232,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,46,False,none,,none,,,,,,,,,False,0,10000,10000.0,15514.855490531158,20159.232,20159.232,20159.232,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,47,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,20159.232,20159.232,20159.232,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,48,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,20159.232,20159.232,20159.232,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,49,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,21838.847999999998,21838.847999999998,21838.847999999998,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,50,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,21838.847999999998,21838.847999999998,21838.847999999998,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,51,False,none,,none,,,,,,,,,False,0,10000,10000.0,16658.540777405127,21838.847999999998,21838.847999999998,21838.847999999998,0,0,0,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,52,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,21838.847999999998,21838.847999999998,21838.847999999998,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,53,False,none,,none,,,,,,,,,False,0,10000,10000.0,17378.54997445572,21838.847999999998,21838.847999999998,21838.847999999998,0,0,0,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,54,False,none,,none,,,,,,,,,False,0,10000,10000.0,17557.91233274641,22846.617599999998,22846.617599999998,22846.617599999998,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,55,False,none,,none,,,,,,,,,False,0,10000,10000.0,17601.967363161602,22846.617599999998,22846.617599999998,22846.617599999998,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,56,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,22846.617599999998,22846.617599999998,22846.617599999998,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,57,False,none,,none,,,,,,,,,False,0,10000,10000.0,17726.631572286467,22846.617599999998,22846.617599999998,22846.617599999998,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,58,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,22846.617599999998,22846.617599999998,22846.617599999998,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,59,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,24000.0,24000.0,24000.0,1,1,1,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,60,False,none,,none,,,,,,,,,False,0,2000,2000.0,17787.773960238523,24000.0,24000.0,24000.0,0,0,0,0.0,0.0,0
boardroom,Boardroom Baseline,boardroom,0,0,61,False,none,,none,,,,,,,,,False,0,20000,20000.0,20000.0,24000.0,24000.0,24000.0,1,1,1,0.0,0.0,0
