scenario_id,scenario_label,policy,episode,seed,month,refresh_reason,brief_source,shock_label,retrieval_rank,document,source_month,stored_global_month,realized_outcome,outcome_bucket,memory_weight,similarity_score,recency_factor
oracle_v3,Oracle v3,oracle_v3,0,0,10,cadence,llm,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 3: MRR 122,228, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",3,9,GROWTH,POSITIVE,0.6993714520783072,0.8441828877017994,0.7692307692307692
oracle_v3,Oracle v3,oracle_v3,0,0,10,cadence,llm,NO_SHOCK,2,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 4: MRR 166,323, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",4,10,GROWTH,POSITIVE,0.6788787353086718,0.8385049804115624,0.75
oracle_v3,Oracle v3,oracle_v3,0,0,11,,reuse,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 3: MRR 122,228, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",3,9,GROWTH,POSITIVE,0.6993714520783072,0.8441828877017994,0.7692307692307692
oracle_v3,Oracle v3,oracle_v3,0,0,11,,reuse,NO_SHOCK,2,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 4: MRR 166,323, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",4,10,GROWTH,POSITIVE,0.6788787353086718,0.8385049804115624,0.75
oracle_v3,Oracle v3,oracle_v3,0,0,12,,reuse,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 3: MRR 122,228, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",3,9,GROWTH,POSITIVE,0.6993714520783072,0.8441828877017994,0.7692307692307692
oracle_v3,Oracle v3,oracle_v3,0,0,12,,reuse,NO_SHOCK,2,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 4: MRR 166,323, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",4,10,GROWTH,POSITIVE,0.6788787353086718,0.8385049804115624,0.75
oracle_v3,Oracle v3,oracle_v3,0,0,13,,reuse,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 3: MRR 122,228, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",3,9,GROWTH,POSITIVE,0.6993714520783072,0.8441828877017994,0.7692307692307692
oracle_v3,Oracle v3,oracle_v3,0,0,13,,reuse,NO_SHOCK,2,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 4: MRR 166,323, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",4,10,GROWTH,POSITIVE,0.6788787353086718,0.8385049804115624,0.75
oracle_v3,Oracle v3,oracle_v3,0,0,14,,reuse,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 3: MRR 122,228, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",3,9,GROWTH,POSITIVE,0.6993714520783072,0.8441828877017994,0.7692307692307692
oracle_v3,Oracle v3,oracle_v3,0,0,14,,reuse,NO_SHOCK,2,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 4: MRR 166,323, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",4,10,GROWTH,POSITIVE,0.6788787353086718,0.8385049804115624,0.75
oracle_v3,Oracle v3,oracle_v3,0,0,15,cadence,llm,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 3: MRR 122,228, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",3,9,GROWTH,POSITIVE,0.6543341562196721,0.7856344030855736,0.7692307692307692
oracle_v3,Oracle v3,oracle_v3,0,0,15,cadence,llm,NO_SHOCK,2,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 4: MRR 166,323, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",4,10,GROWTH,POSITIVE,0.6355506649708862,0.7807342199611815,0.75
oracle_v3,Oracle v3,oracle_v3,0,0,15,cadence,llm,NO_SHOCK,3,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 5: MRR 215,822, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",5,11,GROWTH,POSITIVE,0.627700078570951,0.789523440713633,0.7317073170731707
oracle_v3,Oracle v3,oracle_v3,0,0,16,,reuse,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 3: MRR 122,228, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",3,9,GROWTH,POSITIVE,0.6543341562196721,0.7856344030855736,0.7692307692307692
oracle_v3,Oracle v3,oracle_v3,0,0,16,,reuse,NO_SHOCK,2,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 4: MRR 166,323, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",4,10,GROWTH,POSITIVE,0.6355506649708862,0.7807342199611815,0.75
oracle_v3,Oracle v3,oracle_v3,0,0,16,,reuse,NO_SHOCK,3,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 5: MRR 215,822, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",5,11,GROWTH,POSITIVE,0.627700078570951,0.789523440713633,0.7317073170731707
oracle_v3,Oracle v3,oracle_v3,0,0,17,,reuse,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 3: MRR 122,228, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",3,9,GROWTH,POSITIVE,0.6543341562196721,0.7856344030855736,0.7692307692307692
oracle_v3,Oracle v3,oracle_v3,0,0,17,,reuse,NO_SHOCK,2,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 4: MRR 166,323, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",4,10,GROWTH,POSITIVE,0.6355506649708862,0.7807342199611815,0.75
oracle_v3,Oracle v3,oracle_v3,0,0,17,,reuse,NO_SHOCK,3,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 5: MRR 215,822, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",5,11,GROWTH,POSITIVE,0.627700078570951,0.789523440713633,0.7317073170731707
oracle_v3,Oracle v3,oracle_v3,0,0,18,,reuse,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 3: MRR 122,228, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",3,9,GROWTH,POSITIVE,0.6543341562196721,0.7856344030855736,0.7692307692307692
oracle_v3,Oracle v3,oracle_v3,0,0,18,,reuse,NO_SHOCK,2,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 4: MRR 166,323, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",4,10,GROWTH,POSITIVE,0.6355506649708862,0.7807342199611815,0.75
oracle_v3,Oracle v3,oracle_v3,0,0,18,,reuse,NO_SHOCK,3,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 5: MRR 215,822, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",5,11,GROWTH,POSITIVE,0.627700078570951,0.789523440713633,0.7317073170731707
oracle_v3,Oracle v3,oracle_v3,0,0,19,,reuse,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 3: MRR 122,228, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",3,9,GROWTH,POSITIVE,0.6543341562196721,0.7856344030855736,0.7692307692307692
oracle_v3,Oracle v3,oracle_v3,0,0,19,,reuse,NO_SHOCK,2,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 4: MRR 166,323, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",4,10,GROWTH,POSITIVE,0.6355506649708862,0.7807342199611815,0.75
oracle_v3,Oracle v3,oracle_v3,0,0,19,,reuse,NO_SHOCK,3,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 5: MRR 215,822, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",5,11,GROWTH,POSITIVE,0.627700078570951,0.789523440713633,0.7317073170731707
oracle_v3,Oracle v3,oracle_v3,0,0,20,cadence,llm,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 3: MRR 122,228, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",3,9,GROWTH,POSITIVE,0.6707020212634525,0.8069126276424882,0.7692307692307692
oracle_v3,Oracle v3,oracle_v3,0,0,20,cadence,llm,NO_SHOCK,2,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 5: MRR 215,822, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",5,11,GROWTH,POSITIVE,0.6382800623658252,0.803982751899961,0.7317073170731707
oracle_v3,Oracle v3,oracle_v3,0,0,20,cadence,llm,NO_SHOCK,3,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 9: MRR 338,170, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn INCREASING. After 6 months the realized outcome was GROWTH.",9,15,GROWTH,POSITIVE,0.5881064043042826,0.8071596064564239,0.6666666666666666
oracle_v3,Oracle v3,oracle_v3,0,0,21,event,llm,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 3: MRR 122,228, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",3,9,GROWTH,POSITIVE,0.6521817398493088,0.7828362618041015,0.7692307692307692
oracle_v3,Oracle v3,oracle_v3,0,0,21,event,llm,NO_SHOCK,2,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 4: MRR 166,323, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",4,10,GROWTH,POSITIVE,0.6363877585724567,0.7818503447632755,0.75
oracle_v3,Oracle v3,oracle_v3,0,0,21,event,llm,NO_SHOCK,3,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 5: MRR 215,822, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",5,11,GROWTH,POSITIVE,0.6237455710640453,0.7841189471208618,0.7317073170731707
oracle_v3,Oracle v3,oracle_v3,0,0,22,,reuse,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 3: MRR 122,228, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",3,9,GROWTH,POSITIVE,0.6521817398493088,0.7828362618041015,0.7692307692307692
oracle_v3,Oracle v3,oracle_v3,0,0,22,,reuse,NO_SHOCK,2,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 4: MRR 166,323, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",4,10,GROWTH,POSITIVE,0.6363877585724567,0.7818503447632755,0.75
oracle_v3,Oracle v3,oracle_v3,0,0,22,,reuse,NO_SHOCK,3,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 5: MRR 215,822, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",5,11,GROWTH,POSITIVE,0.6237455710640453,0.7841189471208618,0.7317073170731707
oracle_v3,Oracle v3,oracle_v3,0,0,23,,reuse,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 3: MRR 122,228, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",3,9,GROWTH,POSITIVE,0.6521817398493088,0.7828362618041015,0.7692307692307692
oracle_v3,Oracle v3,oracle_v3,0,0,23,,reuse,NO_SHOCK,2,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 4: MRR 166,323, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",4,10,GROWTH,POSITIVE,0.6363877585724567,0.7818503447632755,0.75
oracle_v3,Oracle v3,oracle_v3,0,0,23,,reuse,NO_SHOCK,3,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 5: MRR 215,822, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",5,11,GROWTH,POSITIVE,0.6237455710640453,0.7841189471208618,0.7317073170731707
oracle_v3,Oracle v3,oracle_v3,0,0,24,,reuse,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 3: MRR 122,228, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",3,9,GROWTH,POSITIVE,0.6521817398493088,0.7828362618041015,0.7692307692307692
oracle_v3,Oracle v3,oracle_v3,0,0,24,,reuse,NO_SHOCK,2,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 4: MRR 166,323, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",4,10,GROWTH,POSITIVE,0.6363877585724567,0.7818503447632755,0.75
oracle_v3,Oracle v3,oracle_v3,0,0,24,,reuse,NO_SHOCK,3,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 5: MRR 215,822, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",5,11,GROWTH,POSITIVE,0.6237455710640453,0.7841189471208618,0.7317073170731707
oracle_v3,Oracle v3,oracle_v3,0,0,25,cadence,llm,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 5: MRR 215,822, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",5,11,GROWTH,POSITIVE,0.6311578497405917,0.794249061312142,0.7317073170731707
oracle_v3,Oracle v3,oracle_v3,0,0,25,cadence,llm,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",2,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 15: MRR 519,995, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",15,21,GROWTH,POSITIVE,0.5424451757232741,0.8371567987295659,0.5882352941176471
oracle_v3,Oracle v3,oracle_v3,0,0,25,cadence,llm,"COMPETITOR_SURGE: 3 new entrants, forced price cut, SMB churn +50%",3,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 16: MRR 565,060, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",16,22,GROWTH,POSITIVE,0.5296406386597184,0.8313771070101786,0.5769230769230769
oracle_v3,Oracle v3,oracle_v3,0,0,26,,reuse,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 5: MRR 215,822, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",5,11,GROWTH,POSITIVE,0.6311578497405917,0.794249061312142,0.7317073170731707
oracle_v3,Oracle v3,oracle_v3,0,0,26,,reuse,NO_SHOCK,2,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 15: MRR 519,995, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",15,21,GROWTH,POSITIVE,0.5424451757232741,0.8371567987295659,0.5882352941176471
oracle_v3,Oracle v3,oracle_v3,0,0,26,,reuse,NO_SHOCK,3,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 16: MRR 565,060, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",16,22,GROWTH,POSITIVE,0.5296406386597184,0.8313771070101786,0.5769230769230769
oracle_v3,Oracle v3,oracle_v3,0,0,27,,reuse,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 5: MRR 215,822, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",5,11,GROWTH,POSITIVE,0.6311578497405917,0.794249061312142,0.7317073170731707
oracle_v3,Oracle v3,oracle_v3,0,0,27,,reuse,NO_SHOCK,2,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 15: MRR 519,995, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",15,21,GROWTH,POSITIVE,0.5424451757232741,0.8371567987295659,0.5882352941176471
oracle_v3,Oracle v3,oracle_v3,0,0,27,,reuse,NO_SHOCK,3,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 16: MRR 565,060, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",16,22,GROWTH,POSITIVE,0.5296406386597184,0.8313771070101786,0.5769230769230769
oracle_v3,Oracle v3,oracle_v3,0,0,28,,reuse,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 5: MRR 215,822, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",5,11,GROWTH,POSITIVE,0.6311578497405917,0.794249061312142,0.7317073170731707
oracle_v3,Oracle v3,oracle_v3,0,0,28,,reuse,NO_SHOCK,2,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 15: MRR 519,995, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",15,21,GROWTH,POSITIVE,0.5424451757232741,0.8371567987295659,0.5882352941176471
oracle_v3,Oracle v3,oracle_v3,0,0,28,,reuse,NO_SHOCK,3,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 16: MRR 565,060, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",16,22,GROWTH,POSITIVE,0.5296406386597184,0.8313771070101786,0.5769230769230769
oracle_v3,Oracle v3,oracle_v3,0,0,29,,reuse,NO_SHOCK,1,"Phase: EARLY | Churn: MEDIUM | Innovation: HEALTHY
Episode month 5: MRR 215,822, avg churn 0.030, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",5,11,GROWTH,POSITIVE,0.6311578497405917,0.794249061312142,0.7317073170731707
oracle_v3,Oracle v3,oracle_v3,0,0,29,,reuse,NO_SHOCK,2,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 15: MRR 519,995, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",15,21,GROWTH,POSITIVE,0.5424451757232741,0.8371567987295659,0.5882352941176471
oracle_v3,Oracle v3,oracle_v3,0,0,29,,reuse,NO_SHOCK,3,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 16: MRR 565,060, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",16,22,GROWTH,POSITIVE,0.5296406386597184,0.8313771070101786,0.5769230769230769
oracle_v3,Oracle v3,oracle_v3,0,0,30,cadence,llm,NO_SHOCK,1,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 15: MRR 519,995, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",15,21,GROWTH,POSITIVE,0.5390914728903275,0.8314555039135567,0.5882352941176471
oracle_v3,Oracle v3,oracle_v3,0,0,30,cadence,llm,NO_SHOCK,2,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 16: MRR 565,060, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",16,22,GROWTH,POSITIVE,0.5239989036320774,0.821598099628934,0.5769230769230769
oracle_v3,Oracle v3,oracle_v3,0,0,30,cadence,llm,NO_SHOCK,3,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 21: MRR 734,926, avg churn 0.034, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",21,27,GROWTH,POSITIVE,0.48294660051006755,0.8225985409691284,0.5263157894736842
oracle_v3,Oracle v3,oracle_v3,0,0,31,,reuse,NO_SHOCK,1,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 15: MRR 519,995, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",15,21,GROWTH,POSITIVE,0.5390914728903275,0.8314555039135567,0.5882352941176471
oracle_v3,Oracle v3,oracle_v3,0,0,31,,reuse,NO_SHOCK,2,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 16: MRR 565,060, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",16,22,GROWTH,POSITIVE,0.5239989036320774,0.821598099628934,0.5769230769230769
oracle_v3,Oracle v3,oracle_v3,0,0,31,,reuse,NO_SHOCK,3,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 21: MRR 734,926, avg churn 0.034, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",21,27,GROWTH,POSITIVE,0.48294660051006755,0.8225985409691284,0.5263157894736842
oracle_v3,Oracle v3,oracle_v3,0,0,32,,reuse,NO_SHOCK,1,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 15: MRR 519,995, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",15,21,GROWTH,POSITIVE,0.5390914728903275,0.8314555039135567,0.5882352941176471
oracle_v3,Oracle v3,oracle_v3,0,0,32,,reuse,NO_SHOCK,2,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 16: MRR 565,060, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",16,22,GROWTH,POSITIVE,0.5239989036320774,0.821598099628934,0.5769230769230769
oracle_v3,Oracle v3,oracle_v3,0,0,32,,reuse,NO_SHOCK,3,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 21: MRR 734,926, avg churn 0.034, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",21,27,GROWTH,POSITIVE,0.48294660051006755,0.8225985409691284,0.5263157894736842
oracle_v3,Oracle v3,oracle_v3,0,0,33,,reuse,NO_SHOCK,1,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 15: MRR 519,995, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",15,21,GROWTH,POSITIVE,0.5390914728903275,0.8314555039135567,0.5882352941176471
oracle_v3,Oracle v3,oracle_v3,0,0,33,,reuse,NO_SHOCK,2,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 16: MRR 565,060, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",16,22,GROWTH,POSITIVE,0.5239989036320774,0.821598099628934,0.5769230769230769
oracle_v3,Oracle v3,oracle_v3,0,0,33,,reuse,NO_SHOCK,3,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 21: MRR 734,926, avg churn 0.034, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",21,27,GROWTH,POSITIVE,0.48294660051006755,0.8225985409691284,0.5263157894736842
oracle_v3,Oracle v3,oracle_v3,0,0,34,,reuse,NO_SHOCK,1,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 15: MRR 519,995, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",15,21,GROWTH,POSITIVE,0.5390914728903275,0.8314555039135567,0.5882352941176471
oracle_v3,Oracle v3,oracle_v3,0,0,34,,reuse,NO_SHOCK,2,"Phase: GROWTH | Churn: MEDIUM | Innovation: HEALTHY
Episode month 16: MRR 565,060, avg churn 0.032, innovation 1.000. Trends were MRR INCREASING, innovation FLAT, churn FLAT. After 6 months the realized outcome was GROWTH.",16,22,GROWTH,POSITIVE,0.5239989036320774,0.821598099628934,0.5769230769230769
